File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
c5733901-c1ad-489b-8826-9357b38eb875	jhu-usc.edu_BLCA.HumanMethylation450.23.lvl-3.TCGA-E7-A8O7-01A-11D-A365-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-E7-A8O7	TCGA-E7-A8O7-01A	Primary Tumor
8e9dfd51-f4fc-4bb0-a1dc-34e82b44721d	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-4Z-AA89-01A-11D-A392-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-4Z-AA89	TCGA-4Z-AA89-01A	Primary Tumor
6fe8d8ae-398a-49b3-8ff0-2919456c0d7b	f35321db-9fca-4de9-a14a-1bcae60bb202.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-BT-A20J	TCGA-BT-A20J-01A	Primary Tumor
d13be9ea-39dd-46a8-a497-d372b669e03c	jhu-usc.edu_BLCA.HumanMethylation450.1.lvl-3.TCGA-CU-A0YN-01A-21D-A10W-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-CU-A0YN	TCGA-CU-A0YN-01A	Primary Tumor
94a76cf5-ea02-429d-998b-a063da27e087	95622ade-3084-4ddb-93a1-e6baac7769f7.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-A3WX	TCGA-DK-A3WX-01A	Primary Tumor
b461ea1e-4242-438f-82f3-71971c88a1bd	942024fb-1b24-4c73-8b99-ceeff8f7e065.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-K4-A3WV	TCGA-K4-A3WV-01A	Primary Tumor
dcf0991f-af02-4733-895b-cc61eb02a0cd	jhu-usc.edu_BLCA.HumanMethylation450.11.lvl-3.TCGA-GV-A3JV-01A-11D-A223-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-GV-A3JV	TCGA-GV-A3JV-01A	Primary Tumor
53566b72-52bd-4b9f-9964-9361318bbb1e	78364458-218d-4c7f-a7be-f3a9f49887b1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-CF-A5UA	TCGA-CF-A5UA-01A	Primary Tumor
05593a20-4401-462c-8778-aee5cc6639b5	c307ef02-f531-4b34-8de8-0eef361984e0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-CU-A0YR	TCGA-CU-A0YR-11A	Solid Tissue Normal
c9208a4d-bfee-41d6-9924-8fe1dc0cc1d6	9df07e2e-809d-4b3c-8af9-1091aa388c25.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-A3IN	TCGA-DK-A3IN-01A	Primary Tumor
3e2f0422-8a64-4682-9c74-7ba5891a0138	ef7bf517-e916-40e3-969f-04d761321818.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-G2-AA3F	TCGA-G2-AA3F-01A	Primary Tumor
2d6fa758-5d67-4faa-8a3b-037f507dafe1	07377d46-9a3e-4421-ad46-76544643cc77.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-YC-A9TC	TCGA-YC-A9TC-01A	Primary Tumor
afc004bf-e4f3-4771-aa23-553ceee4bce7	9909de98-8f6a-4b76-b9ef-b5274300d2f3.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-UY-A9PF	TCGA-UY-A9PF-01A	Primary Tumor
f5baaab3-8afe-4647-864d-344f7151a0e4	b544edf5-c496-4a5a-91c2-ac3801b97642.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-ZF-A9RM	TCGA-ZF-A9RM-01A	Primary Tumor
d2f3bb63-f813-4dc5-82d1-b05986b9bc59	jhu-usc.edu_BLCA.HumanMethylation450.1.lvl-3.TCGA-CU-A0YR-11A-13D-A10W-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-CU-A0YR	TCGA-CU-A0YR-11A	Solid Tissue Normal
95fb6185-5dd7-4ba4-b712-c7392024fd3b	8e9479ba-8a57-4c3b-9b0a-f318747268ca.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A62S	TCGA-FD-A62S-01A	Primary Tumor
d30b2ee2-de8a-40c5-901b-01cd16922048	ab8c4830-1090-4e20-8851-0f0720f73bca.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-UY-A8OC	TCGA-UY-A8OC-01A	Primary Tumor
a81ec72c-cf4a-40d1-874a-7d5cc6cfd971	f84433d3-7588-4b84-b8ef-aade7becf0a6.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-AA6R	TCGA-DK-AA6R-01A	Primary Tumor
0886fba6-9996-4155-891f-335f95f1c58d	7cd3f052-f437-4079-b205-69e2f1e60d0a.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-2F-A9KO	TCGA-2F-A9KO-01A	Primary Tumor
e120a56f-f728-45cd-b241-4f4d4a2a5548	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-4Z-AA7S-01A-11D-A392-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-4Z-AA7S	TCGA-4Z-AA7S-01A	Primary Tumor
e27623d1-a52e-41f5-9d13-23c5410228cd	jhu-usc.edu_BLCA.HumanMethylation450.20.lvl-3.TCGA-E7-A7XN-01A-11D-A34V-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-E7-A7XN	TCGA-E7-A7XN-01A	Primary Tumor
63e193cd-c98d-4fad-aa42-7b60504b2f13	e5bdbaee-23f8-4024-aa6d-51efeee22e7c.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-BT-A2LB	TCGA-BT-A2LB-01A	Primary Tumor
cb320b62-8e62-40c9-b4e0-71f0193b61e0	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-A9SG-01A-12D-A42F-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-XF-A9SG	TCGA-XF-A9SG-01A	Primary Tumor
bc124335-c2a7-4476-94e1-637dd84089d6	jhu-usc.edu_BLCA.HumanMethylation450.19.lvl-3.TCGA-FD-A6TA-01A-12D-A33I-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-FD-A6TA	TCGA-FD-A6TA-01A	Primary Tumor
3ba4a206-44eb-43ea-b32b-74b00fb352c1	c1d9c2de-c351-4f44-90c2-7ee6f0eaf6a4.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-UY-A78N	TCGA-UY-A78N-01A	Primary Tumor
e6381c86-54c5-4447-856e-9d0017edec2d	3bb8373b-9e5f-4ad8-96ab-196bee799d40.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-ZF-A9RC	TCGA-ZF-A9RC-01A	Primary Tumor
88f79751-2f52-46ea-a325-fedd35743f2e	2f3d6852-161a-4f58-a4bd-26dc7589c92d.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-GV-A3QG	TCGA-GV-A3QG-01A	Primary Tumor
5e4e1a55-a248-4c4f-a2a8-36372e271f52	jhu-usc.edu_BLCA.HumanMethylation450.8.lvl-3.TCGA-DK-A3IT-01A-31D-A211-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-DK-A3IT	TCGA-DK-A3IT-01A	Primary Tumor
5e77e901-6b2d-42c1-b11d-7414124028b7	c0313f07-c432-46fc-88f4-1b248678b4d3.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-E7-A7PW	TCGA-E7-A7PW-01A	Primary Tumor
930dc480-9849-457e-a169-c4b18e3631f7	695edbe7-d46a-433f-9ae8-a8978a19a320.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-E7-A97Q	TCGA-E7-A97Q-01A	Primary Tumor
652e925b-e4ae-482b-a082-f858c6aeaae8	c85ba4c9-43c5-4ffa-853c-371679f9add0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-GC-A3WC	TCGA-GC-A3WC-01A	Primary Tumor
b9afb72c-7b2f-41d0-aac1-892ee2fe6068	bbb096e4-33be-4b17-963d-9d788c2911e8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-DK-A2HX	TCGA-DK-A2HX-01A	Primary Tumor
7f28f000-4c82-4421-9dc5-d6b001c301c1	jhu-usc.edu_BLCA.HumanMethylation450.8.lvl-3.TCGA-CF-A3MH-01A-11D-A211-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-CF-A3MH	TCGA-CF-A3MH-01A	Primary Tumor
6a6e89c3-05e1-479f-80cf-403953a2c161	jhu-usc.edu_BLCA.HumanMethylation450.2.lvl-3.TCGA-DK-A1AA-01A-11D-A13Z-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-DK-A1AA	TCGA-DK-A1AA-01A	Primary Tumor
45a249e6-6358-4c45-9bc5-237bfecf4866	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-AAN8-01A-11D-A42F-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-XF-AAN8	TCGA-XF-AAN8-01A	Primary Tumor
11236c85-1676-456b-8564-c39303c02f4f	09960f41-c1aa-4f75-8431-4df396f1a099.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A62N	TCGA-FD-A62N-01A	Primary Tumor
8fff872e-5e7a-44bd-b17e-68325db352ab	c2dff3ed-67da-4851-a911-e1fabd2e9d37.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-SY-A9G0	TCGA-SY-A9G0-01A	Primary Tumor
e5036192-71e1-47fe-af8f-845a6596acc4	029b471d-323a-4b34-bfa3-1fc70ae806ac.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-4Z-AA7Q	TCGA-4Z-AA7Q-01A	Primary Tumor
325ee70a-4190-4dc6-9fdc-c9aaae933bbf	jhu-usc.edu_BLCA.HumanMethylation450.23.lvl-3.TCGA-LT-A8JT-01A-11D-A365-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-LT-A8JT	TCGA-LT-A8JT-01A	Primary Tumor
c725ea3d-f023-4b28-a157-26ddbcf4d128	jhu-usc.edu_BLCA.HumanMethylation450.5.lvl-3.TCGA-G2-A2EJ-01A-11D-A17Y-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-G2-A2EJ	TCGA-G2-A2EJ-01A	Primary Tumor
93719786-16b5-438e-8fba-545a5505cc37	94807a62-99c6-4e1b-8b82-29d01e76cb17.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-FD-A43X	TCGA-FD-A43X-01A	Primary Tumor
695eebf7-47f4-40e0-9aec-1050079c7bc3	f54491d7-3002-4272-ae5e-8f4c1d132f01.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-BL-A13J	TCGA-BL-A13J-01A	Primary Tumor
115d69e9-8d7a-49b3-99b1-faab65d42ecc	jhu-usc.edu_BLCA.HumanMethylation450.18.lvl-3.TCGA-E7-A6MF-01A-12D-A32C-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-E7-A6MF	TCGA-E7-A6MF-01A	Primary Tumor
097d6032-7656-4b05-a9ec-c98ac859ee9d	jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-FD-A5BR-01A-11D-A26N-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-FD-A5BR	TCGA-FD-A5BR-01A	Primary Tumor
b851942b-25d7-4f45-8875-39411390dc6c	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-FD-A3SR-01A-11D-A231-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-FD-A3SR	TCGA-FD-A3SR-01A	Primary Tumor
86156bc5-b606-4e20-8ce4-6228b583132b	jhu-usc.edu_BLCA.HumanMethylation450.8.lvl-3.TCGA-FD-A3B7-01A-31D-A211-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-FD-A3B7	TCGA-FD-A3B7-01A	Primary Tumor
3a991a48-c2f5-4617-bdda-0bfaeab10a12	cc774790-c6aa-4ac1-b973-fdc91b2b75ac.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-XF-AAN2	TCGA-XF-AAN2-01A	Primary Tumor
82e40070-f3ef-429b-841f-f1264c8541f5	74c80c62-8411-4f72-92c4-c7a847c89e67.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A5BS	TCGA-FD-A5BS-01A	Primary Tumor
9f77d062-01a5-4f40-8349-4bcede924a01	773cf932-d91e-4358-8c70-ea32c18fc7b2.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-BT-A2LB	TCGA-BT-A2LB-11A	Solid Tissue Normal
0ac60842-b944-435a-8d93-9c68ed490a1e	e3c7460d-4118-4b15-bf8a-4f13e0c30690.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-K4-A6MB	TCGA-K4-A6MB-01A	Primary Tumor
0bd5a27f-02a6-4bbe-bb49-d5cd71f53b22	64893fc2-6170-4b78-aaa8-9394059d0c4f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-XF-A8HF	TCGA-XF-A8HF-01A	Primary Tumor
05c250be-7ae7-4396-815c-1d248130af28	4aa96891-835c-4097-8164-ff3dda6f323d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-2F-A9KT	TCGA-2F-A9KT-01A	Primary Tumor
4cde910e-93cc-4f8d-9128-0f3c450de1b2	729455e7-56f4-44e0-903a-1cc282420fba.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-FJ-A871	TCGA-FJ-A871-01A	Primary Tumor
eb60c780-2502-4391-9c8c-df8f35869d1d	8c803e5a-4042-4af0-9eae-4ae313e617d8.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-K4-A4AB	TCGA-K4-A4AB-01B	Primary Tumor
a46fa934-bd78-403c-b8a1-77ccbc6c4dc8	08a33147-7fc0-4d51-882f-2562db269b2c.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-YF-AA3M	TCGA-YF-AA3M-01A	Primary Tumor
0a9573cc-3938-4f78-ad43-a24bc0678585	3af689f3-34ac-432e-b95e-38d98340523d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-FD-A3B6	TCGA-FD-A3B6-01A	Primary Tumor
99f3ced1-fb6b-4bf7-880d-c4616964491c	jhu-usc.edu_BLCA.HumanMethylation450.18.lvl-3.TCGA-E7-A7DU-01A-11D-A32C-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-E7-A7DU	TCGA-E7-A7DU-01A	Primary Tumor
caf7d0d7-2502-4408-a0f1-12396e4782c0	3f748809-7d3d-4a0b-83a4-b8636595cd16.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-XF-AAN8	TCGA-XF-AAN8-01A	Primary Tumor
ee61d023-2a04-442b-94ae-21ca23784958	jhu-usc.edu_BLCA.HumanMethylation450.12.lvl-3.TCGA-GV-A40E-01A-12D-A23O-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-GV-A40E	TCGA-GV-A40E-01A	Primary Tumor
abdc68f6-c216-471a-8c98-e65ed6b69420	jhu-usc.edu_BLCA.HumanMethylation450.20.lvl-3.TCGA-KQ-A41R-01A-21D-A34V-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-KQ-A41R	TCGA-KQ-A41R-01A	Primary Tumor
b4ec5d26-fc47-44c2-8146-93441aa0f6e6	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-GV-A3QF-01A-31D-A231-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-GV-A3QF	TCGA-GV-A3QF-01A	Primary Tumor
4ef130d4-ddcb-4ac1-8150-9be61ab4e93f	jhu-usc.edu_BLCA.HumanMethylation450.8.lvl-3.TCGA-DK-A3IM-01A-11D-A211-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-DK-A3IM	TCGA-DK-A3IM-01A	Primary Tumor
3a921fd8-3df6-45eb-acf1-c957b187a4bb	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-ZF-AA4X-01A-11D-A38H-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-ZF-AA4X	TCGA-ZF-AA4X-01A	Primary Tumor
77b37ae9-162d-4c79-ae53-fcca0bf3beae	jhu-usc.edu_BLCA.HumanMethylation450.16.lvl-3.TCGA-BL-A5ZZ-01A-31D-A30F-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-BL-A5ZZ	TCGA-BL-A5ZZ-01A	Primary Tumor
48c345d0-5fec-4250-9474-b8db6371ee18	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-XF-A8HH-01A-11D-A38H-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-XF-A8HH	TCGA-XF-A8HH-01A	Primary Tumor
9263d6f7-427b-461d-b7f1-8be41b0cbd2e	jhu-usc.edu_BLCA.HumanMethylation450.4.lvl-3.TCGA-BT-A20X-01A-11D-A16P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-BT-A20X	TCGA-BT-A20X-01A	Primary Tumor
f45d4ee9-7429-4e06-a192-53efab8f95f3	27d5e9a3-b7b0-40b3-9f53-a074bef5628b.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A6TI	TCGA-FD-A6TI-01A	Primary Tumor
87429530-e735-446f-9b76-4b9b9d86e3fa	bb71f7b7-d0e1-4d3f-94a5-72e2d93c34c8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-K4-A3WS	TCGA-K4-A3WS-01A	Primary Tumor
34ebe012-c0dc-45d3-bb6f-0a1dfcae4d7a	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-A9T2-01A-11D-A42F-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-XF-A9T2	TCGA-XF-A9T2-01A	Primary Tumor
2aa890d7-a68f-4df8-84d4-547626939278	1d515f92-2b6f-41f3-abb3-fb312e5a468a.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FJ-A3Z9	TCGA-FJ-A3Z9-01A	Primary Tumor
0891deeb-ac50-49e2-af1c-fbe208e108d7	af1a3554-dc6f-4587-9d13-64657483a187.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-XF-AAMG	TCGA-XF-AAMG-01A	Primary Tumor
6d6defd1-de1d-410a-818a-d7fcf0bd88c8	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-ZF-AA52-01A-12D-A392-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-ZF-AA52	TCGA-ZF-AA52-01A	Primary Tumor
dc519cac-20d4-4c82-9aa1-0a75ed9f8896	0e5ed072-6e3c-4708-b05d-482439b01b6a.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-A9SM	TCGA-XF-A9SM-01A	Primary Tumor
10f92b54-be2e-45aa-aa7d-bc98e2204d9d	850cc218-cfcf-4ea6-80c0-54e0a6f31ba8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-FD-A6TF	TCGA-FD-A6TF-01A	Primary Tumor
6341bdf6-f0cd-4933-8a3c-14608579d226	f98f77ef-ac55-4f69-9e40-7199753e99af.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-SY-A9G5	TCGA-SY-A9G5-01A	Primary Tumor
4eebe95d-8c8c-4b81-864d-1a6324c88ee3	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-ZF-AA4T-01A-11D-A38H-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-ZF-AA4T	TCGA-ZF-AA4T-01A	Primary Tumor
89d6d2a0-f5b4-4677-885e-233bde4487a3	6f0c806c-0ac3-471e-9f30-1c43ac548f0d.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-A9ST	TCGA-XF-A9ST-01A	Primary Tumor
c4fb2493-ca32-424b-a4bd-01f04ebe0c6a	cdc95cab-c337-4b11-9a8c-d4d70dae07af.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-2F-A9KP	TCGA-2F-A9KP-01A	Primary Tumor
fcfc18fb-fc8a-4bcf-9ef2-a16c81160ac5	be0eff0f-8ab2-4130-962c-3360e19ba8b4.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-2F-A9KT	TCGA-2F-A9KT-01A	Primary Tumor
6d0e627b-9070-468a-a12b-d8c0b9016a34	jhu-usc.edu_BLCA.HumanMethylation450.15.lvl-3.TCGA-CF-A5U8-01A-11D-A28N-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-CF-A5U8	TCGA-CF-A5U8-01A	Primary Tumor
3b6b910a-599e-423a-b3e4-cb37b3f24a9b	7a2815fa-4e07-4d3c-ab0a-6ab62e4b3216.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-GD-A3OP	TCGA-GD-A3OP-11A	Solid Tissue Normal
43f0faa5-ce72-4d1a-9b07-ea9793424920	9c2fda9c-7daa-40f8-8158-b5fe369d055a.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-K4-A4AC	TCGA-K4-A4AC-01A	Primary Tumor
99e18ec9-711b-4673-810a-3905777672ac	fa81a48e-7156-48eb-bd56-9a1ffe22eb20.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-DK-A1AG	TCGA-DK-A1AG-01A	Primary Tumor
d04acb27-be41-49e6-b7d6-819cb8d8935b	78de07be-582a-4331-907f-7ec614a9bd17.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-E7-A8O8	TCGA-E7-A8O8-01A	Primary Tumor
71e9b920-ab0d-48d0-9b35-d5899b1dd5a8	a69188da-1c3b-4d14-b50c-86e3a7ff0a5e.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-BT-A20V	TCGA-BT-A20V-01A	Primary Tumor
4a07c5b9-b5d3-4f7f-8fb8-c501fab5cd0a	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-UY-A9PB-01A-11D-A38H-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-UY-A9PB	TCGA-UY-A9PB-01A	Primary Tumor
d1b7d4dc-3692-4728-9a1d-22424cf970ff	63b78944-2ea5-4702-95fc-18de7e95d436.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-BT-A3PJ	TCGA-BT-A3PJ-01A	Primary Tumor
53f64f0d-3531-4945-9090-086d53c68a14	f94695ea-fd73-42b1-bcdc-9773a01492fc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-GV-A3JW	TCGA-GV-A3JW-01A	Primary Tumor
630fd6d8-7d2f-4961-a970-b076ccf4a03e	55735ee9-5194-4208-9813-b9f24db0a0bf.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A5BZ	TCGA-FD-A5BZ-01A	Primary Tumor
ede31c9f-b127-4681-aa87-d991a3fef7c7	598daf4d-d024-45ef-b92b-c03182b59312.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-ZF-A9R9	TCGA-ZF-A9R9-01A	Primary Tumor
7846fc5c-f26c-4d97-889e-ec8471b31fca	02f0ecc1-a546-4c1a-a743-d4c3c0ea42e1.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-GU-A42P	TCGA-GU-A42P-01A	Primary Tumor
a810ec50-42ef-45f4-82f9-a972cbd1e8aa	jhu-usc.edu_BLCA.HumanMethylation450.15.lvl-3.TCGA-K4-A4AB-01B-12D-A28N-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-K4-A4AB	TCGA-K4-A4AB-01B	Primary Tumor
08aec2ed-eb8f-4031-b3c1-070b2547c7e1	c2a8de3e-9bda-49e8-9430-b29dfcaaec23.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-DK-A6AV	TCGA-DK-A6AV-01A	Primary Tumor
2458be97-5c6c-45ed-88fc-4c771ee17f12	482f8985-06ea-4eb1-b38c-8793cacb5e03.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-GD-A3OP	TCGA-GD-A3OP-01A	Primary Tumor
c0459d4d-b6b9-4e12-82ce-f23070bce099	333d5e75-56ba-4a36-86de-34569303e416.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-AA6T	TCGA-DK-AA6T-01A	Primary Tumor
