File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
68a8b4e5-cff4-48e0-b254-7ec29f86ff45	cc36843b-e6af-4a45-a525-0dd34dd115fb.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-4844	TCGA-B0-4844-01A	Primary_Tumor
1b91c421-a3f9-4c67-95dd-5aa151e220c6	1acf70a4-e2da-4daf-9c50-80c96deca6dc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-5468	TCGA-CZ-5468-01A	Primary_Tumor
fcd2fa23-0c6b-4230-9e5a-75d7b4ef4bb1	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B0-5710-11A-01D-1670-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5710	TCGA-B0-5710-11A	Solid_Tissue_Normal
7ac323e3-7f8b-4b06-a96a-11a07a43287b	e5c16db8-97d3-49db-8a65-f4cd26e630c7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3347	TCGA-A3-3347-01A	Primary_Tumor
ffa4a177-8bcc-4474-b351-0926f8ee86bb	151836ff-610c-49ac-a8c5-868e0bbf4eaa.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CZ-4854	TCGA-CZ-4854-01A	Primary_Tumor
6acf8a30-9e94-47ca-b554-dc82d43dfbc7	2bde2dc2-6c64-4af3-8276-420813cc7464.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-DV-5568	TCGA-DV-5568-01A	Primary_Tumor
d3561f55-18c7-43b8-ba91-28cedba2c556	jhu-usc.edu_KIRC.HumanMethylation27.4.lvl-3.TCGA-CZ-4857-11A-01D-1303-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CZ-4857	TCGA-CZ-4857-11A	Solid_Tissue_Normal
08bf13ac-3112-4a22-90a8-7537d8e98ab3	3dce2e68-bcf1-42b6-9374-b2724a0f5242.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5690	TCGA-B0-5690-11A	Solid_Tissue_Normal
34c5d58d-b3c4-42c1-b94f-678dfd5d46ba	19be97df-de1e-4357-8fe3-eb1144d77e00.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5096	TCGA-B0-5096-01A	Primary_Tumor
b0d72ae0-a348-498c-b397-af9bb29c08e8	d9ec289e-7cca-4741-846f-0b972e31155a.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-4875	TCGA-CJ-4875-01A	Primary_Tumor
be356d1e-8dd1-46ba-b4bf-79b0f41d2af9	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-AK-3458-01A-01D-1500-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-AK-3458	TCGA-AK-3458-01A	Primary_Tumor
9084debe-7033-4115-ae4c-d2119711bf03	jhu-usc.edu_KIRC.HumanMethylation27.4.lvl-3.TCGA-CJ-4884-11A-01D-1303-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CJ-4884	TCGA-CJ-4884-11A	Solid_Tissue_Normal
da881711-b6ce-4297-9b87-3b82eaddbb12	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-4827-01A-02D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4827	TCGA-B0-4827-01A	Primary_Tumor
0cf93132-5ee6-4b6b-9d47-480c44ba0664	3bea967b-7a1a-4123-abd4-50c280ba634f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4828	TCGA-B0-4828-01A	Primary_Tumor
81be0b90-43e4-4596-a135-a2654231d87d	bf6ab33e-d822-470a-8c4d-9f7a8781eb90.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B8-5553	TCGA-B8-5553-01A	Primary_Tumor
5af3cb0f-427e-404f-b772-e73c1922f15b	16a68a25-25ca-4382-aa32-14f1428ac05c.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-4881	TCGA-CJ-4881-01A	Primary_Tumor
c7db79f9-5cd9-4cf5-baa2-07382908f0e9	f3634094-4b6e-4ffa-8188-c3358c1febc0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-GL-6846	TCGA-GL-6846-01A	Primary_Tumor
cb59fba4-9e75-4c99-a040-4ab260d275e3	696b7dd3-077e-4c5e-b03a-2d3a3ecafb63.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-IA-A83T	TCGA-IA-A83T-01A	Primary_Tumor
76375cf9-a5f7-49e0-b3c0-e87b7bdf6055	7bbdacff-8a0a-4575-9386-1a50428ca266.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-UZ-A9PO	TCGA-UZ-A9PO-01A	Primary_Tumor
c9a20533-8903-4b0a-be4e-d1e9f63f589d	03648dba-2031-4a4e-a66c-a505abfb6f5a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-5P-A9JV	TCGA-5P-A9JV-01A	Primary_Tumor
e8c16714-cbc3-41d7-a817-720b41b4f071	jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7056-11A-01D-1963-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-BQ-7056	TCGA-BQ-7056-11A	Solid_Tissue_Normal
4f0cd9f0-249b-45c4-a69b-c25aa9136499	13a55f3d-962c-4287-86a2-56bdd1cfb88c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-A4-7286	TCGA-A4-7286-01A	Primary_Tumor
70f7c035-7278-4706-9150-568f4011beec	fafff012-2744-4d31-9b4a-97f28a88e5a6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-B1-A657	TCGA-B1-A657-01A	Primary_Tumor
44d0c094-49e2-480c-81f9-d91063a40151	84ee739c-c6b9-4116-a452-3b5574c8c1dd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-UZ-A9PP	TCGA-UZ-A9PP-01A	Primary_Tumor
0836e518-5ac9-4871-a71d-c7c5a1a5ea94	21d52318-3b01-49dc-aa80-59426c05281c.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-Y8-A894	TCGA-Y8-A894-01A	Primary_Tumor
6c0cf389-b213-4531-a95f-cfc56eea864d	1efcbcf9-bea8-4592-816c-4aa0bdb75a28.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-UZ-A9Q0	TCGA-UZ-A9Q0-01A	Primary_Tumor
85ade734-7c34-40e4-8a13-f563affdd5a5	jhu-usc.edu_KIRP.HumanMethylation450.14.lvl-3.TCGA-2Z-A9J1-01A-11D-A383-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-2Z-A9J1	TCGA-2Z-A9J1-01A	Primary_Tumor
2d957966-b58c-4d2e-9a5b-823de811b052	14dcd46a-2608-4843-8c78-d9bf58e24bf7.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-A4-A7UZ	TCGA-A4-A7UZ-01A	Primary_Tumor
c121d489-91ff-4612-9841-23d93a55687f	c83a27b2-98cf-4a30-8cae-802c336f24f3.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-5892	TCGA-BQ-5892-01A	Primary_Tumor
cf74faa5-a701-436a-a198-2b210f431ab4	18b6870d-486e-475e-b475-9aaae4b14b06.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-B1-5398	TCGA-B1-5398-01A	Primary_Tumor
eccf1bda-7199-44ee-b599-1ea0b841346f	966006d7-0d92-489d-bc3e-b0117236ab40.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-AL-3468	TCGA-AL-3468-01A	Primary_Tumor
e0f8f228-f09f-4f55-8a3b-e6d2b7b25a59	5935af99-2969-4f1e-9ced-a359d86f3485.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-AL-3471	TCGA-AL-3471-01A	Primary_Tumor
22e27158-c956-4147-b53c-86ddbaf7355f	jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5889-11A-01D-1590-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-BQ-5889	TCGA-BQ-5889-11A	Solid_Tissue_Normal
5af94240-d35d-4681-aa8a-c0758a590242	f0c20887-9c5c-40a6-88cc-6615709c740e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-BQ-7056	TCGA-BQ-7056-01A	Primary_Tumor
fced2643-213d-428b-afa0-5c474616d1e8	f58dd09b-3d4d-4608-a88a-b2a0c92410c6.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-UZ-A9PR	TCGA-UZ-A9PR-01A	Primary_Tumor
c2064aff-3dd0-4bf6-bcd7-29a6190f1075	jhu-usc.edu_KIRP.HumanMethylation450.14.lvl-3.TCGA-UZ-A9PO-01A-11D-A383-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-UZ-A9PO	TCGA-UZ-A9PO-01A	Primary_Tumor
84a2f331-6217-4b06-b14b-381ca721db50	5f32a811-87ba-4597-8794-8411bf2a4271.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-IZ-8195	TCGA-IZ-8195-01A	Primary_Tumor
9afedae4-1619-491b-a7c5-5476045b7aa5	e4a09a1a-030d-45df-bf12-195e6751dd22.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-SX-A71S	TCGA-SX-A71S-01A	Primary_Tumor
9a0ab6b7-dfe6-4779-8e73-3046e09f4eb3	jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7048-01A-11D-1963-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-BQ-7048	TCGA-BQ-7048-01A	Primary_Tumor
ac19bec5-d8ba-4afb-a37c-43fe35c16102	74c76d08-67cf-468b-a021-f1c85de08785.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-2Z-A9J8	TCGA-2Z-A9J8-01A	Primary_Tumor
98197f9d-9925-45f1-bccc-fe5cad36d46c	jhu-usc.edu_KIRP.HumanMethylation450.14.lvl-3.TCGA-2Z-A9J3-01A-12D-A383-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-2Z-A9J3	TCGA-2Z-A9J3-01A	Primary_Tumor
7ea260cd-df86-4449-a0c4-5bf9ce527061	f68a8667-d6af-41ad-869a-c6f3de4d261b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-5455	TCGA-CZ-5455-11A	Solid_Tissue_Normal
0c95c7ab-9986-4c6a-b29f-1b2128246f32	8a6ed7a4-3ccc-493d-902b-5a4bd0ce6648.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-2Z-A9JG	TCGA-2Z-A9JG-01A	Primary_Tumor
34ed83fd-8785-471f-838f-d3d90df70e8e	2d01b816-8d0a-4fef-b895-48ed93e8ac38.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-7061	TCGA-BQ-7061-11A	Solid_Tissue_Normal
87364efc-f98e-4b24-8b8b-848f8c9d5509	f00661fe-0081-435b-afea-27e1f1b39f33.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-5182	TCGA-BP-5182-01A	Primary_Tumor
8d5bec71-9a04-45f1-8e53-2ce2727fd5b5	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4903-01A-01D-1424-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CJ-4903	TCGA-CJ-4903-01A	Primary_Tumor
9c8e4a6a-45aa-4c1d-aa45-4194329bf7b4	jhu-usc.edu_KIRC.HumanMethylation27.5.lvl-3.TCGA-BP-4999-01A-01D-1332-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4999	TCGA-BP-4999-01A	Primary_Tumor
9e662d2e-69ba-47f4-8954-3647ce22dc18	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4916-11A-01D-1424-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CJ-4916	TCGA-CJ-4916-11A	Solid_Tissue_Normal
861247a8-3306-4464-a28c-5d3ef3cd582d	2692d2ae-3785-49ac-9431-37d36bd5dd21.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-4804	TCGA-BP-4804-01A	Primary_Tumor
8b822ad6-8333-4c6f-a81b-86da35abc3ff	11a1a2a0-6720-4a22-b564-3b1366fe1666.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4818	TCGA-B0-4818-01A	Primary_Tumor
d575ca10-aa38-41d1-9092-648602aa8d4f	09435745-3b07-444c-ae41-2ad0b0536201.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5095	TCGA-B0-5095-01A	Primary_Tumor
529b95a9-cfc5-4c59-adf5-3cb55afe1a37	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-AK-3460-01A-02D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-AK-3460	TCGA-AK-3460-01A	Primary_Tumor
d05f8307-b6ba-4e34-aaa1-a73bdd2990c1	84d835ed-9e38-4fb0-8596-df882698107d.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CZ-5461	TCGA-CZ-5461-11A	Solid_Tissue_Normal
729b2cd3-7041-4cdb-8e1a-62192f14d2dc	8a4021d0-bdee-4287-9266-d33e8d0a7407.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-A3-3306	TCGA-A3-3306-01A	Primary_Tumor
e4b86a9c-f2c2-48d0-9848-050b0a250789	jhu-usc.edu_KIRC.HumanMethylation27.4.lvl-3.TCGA-BP-4804-01A-02D-1303-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4804	TCGA-BP-4804-01A	Primary_Tumor
d0b46818-6164-4c7f-81fc-44efe262cf7c	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5106-11A-01D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5106	TCGA-B0-5106-11A	Solid_Tissue_Normal
b36f4e88-89ca-40bf-b543-d0e3c08ad342	02bc5920-3c31-473d-a9ed-ec4d2757891d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5117	TCGA-B0-5117-01A	Primary_Tumor
b0aaa512-e3a6-48f1-8ae5-53e52cd183bc	jhu-usc.edu_KIRC.HumanMethylation27.4.lvl-3.TCGA-CJ-4871-01A-01D-1303-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CJ-4871	TCGA-CJ-4871-01A	Primary_Tumor
169b58ef-7fe6-47a7-b8ef-d4b26a31d8db	956e52f2-475c-4aa3-9e99-0912e4612314.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-5681	TCGA-CJ-5681-01A	Primary_Tumor
f1b93b41-dc3e-407d-95ca-157ecdafff4f	cdab322b-66c0-4c06-970c-5042afc1a706.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-AK-3436	TCGA-AK-3436-01A	Primary_Tumor
1c65b196-2ebd-497c-9085-f3463065c660	jhu-usc.edu_KIRC.HumanMethylation27.4.lvl-3.TCGA-CJ-4893-01A-01D-1303-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CJ-4893	TCGA-CJ-4893-01A	Primary_Tumor
644dbc40-7d8f-478c-808d-d91f9622d770	jhu-usc.edu_KIRC.HumanMethylation27.1.lvl-3.TCGA-AS-3777-01A-01D-0859-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-AS-3777	TCGA-AS-3777-01A	Primary_Tumor
c464545e-f9ae-4edd-a88c-a85a2565b649	4eb77f7a-e5fa-40ff-a21f-4d8b1f6ecaca.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-AK-3458	TCGA-AK-3458-01A	Primary_Tumor
5af9e5cc-bbec-4c26-979b-b4a75bf9bf0a	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4824-01A-01D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4824	TCGA-B0-4824-01A	Primary_Tumor
145ef92d-ac44-46e9-9bb1-2ddeb9cdf467	jhu-usc.edu_KIRC.HumanMethylation27.4.lvl-3.TCGA-CJ-4894-11A-01D-1303-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CJ-4894	TCGA-CJ-4894-11A	Solid_Tissue_Normal
fa4f76f0-a17a-4a4f-aeee-9f0ae68c0644	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4693-11A-01D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4693	TCGA-B0-4693-11A	Solid_Tissue_Normal
196e257c-5aed-4a47-a585-ce6d016004a5	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B4-5377-01A-01D-1500-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B4-5377	TCGA-B4-5377-01A	Primary_Tumor
22c91786-abe5-44b7-bd64-b42d92d8acba	df573c90-44cf-4409-b92f-f6c8aaf01737.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B4-5843	TCGA-B4-5843-01A	Primary_Tumor
65b82625-61ae-4df3-90a4-ef048fe4947b	536f6749-4430-4c7e-93e3-c60e629c502c.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-AK-3460	TCGA-AK-3460-01A	Primary_Tumor
c2ae4057-d05a-4f51-a9a4-6ef894514722	9bcbbd03-cf29-4474-840d-1d3acbe85da8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-5010	TCGA-BP-5010-01A	Primary_Tumor
a96309ad-8526-4bb0-8435-e192b63189d0	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B4-5838-01A-11D-1670-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B4-5838	TCGA-B4-5838-01A	Primary_Tumor
68b356f6-cde8-4039-a649-d238d96d8a18	aaba62a6-e0ad-405e-9fcb-3e482110ce3f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4845	TCGA-B0-4845-01A	Primary_Tumor
b1ce6720-be10-45f9-92ea-8cfcb90605d6	d7984046-2ea2-4b2e-ba78-2909ed46f649.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-4885	TCGA-CJ-4885-01A	Primary_Tumor
77ce4f0f-0cdd-4ba9-87b8-5a14114d197c	60698050-9b14-4ba9-b015-0edbd1a869cc.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-5P-A9K8	TCGA-5P-A9K8-01A	Primary_Tumor
34652b44-d686-4356-ab21-9c651e824802	bb837eaa-c04c-48eb-bb3b-21fbe5b9fd2e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5116	TCGA-B0-5116-01A	Primary_Tumor
ccfef8d5-36a2-4c22-87d6-6d5973f5f955	fe1e1f62-8e18-4400-9b25-2c439fa25b6f.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-4999	TCGA-BP-4999-01A	Primary_Tumor
5ccae1b9-a4bb-4413-9819-b126176539cd	73516997-7254-47d2-84b5-6d81bc84c077.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-4846	TCGA-B0-4846-01A	Primary_Tumor
426f8837-2b52-4f4d-88d3-8919b95777a0	8ce86dfe-8ac5-4342-b97e-a39397ba0480.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-G7-6795	TCGA-G7-6795-01A	Primary_Tumor
6814aaa6-1c50-4092-86d6-ae44d860b8e8	48c52c03-bca2-493b-979b-158fdf13ed5c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-B1-A656	TCGA-B1-A656-01A	Primary_Tumor
4f07ea41-f15d-4370-bbe0-1886b4088da9	jhu-usc.edu_KIRP.HumanMethylation450.10.lvl-3.TCGA-KV-A74V-01A-11D-A341-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-KV-A74V	TCGA-KV-A74V-01A	Primary_Tumor
b11eb6c6-3a86-4a06-9dc1-e4b6ef05ca14	jhu-usc.edu_KIRP.HumanMethylation450.3.lvl-3.TCGA-A4-7288-01A-11D-2137-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-A4-7288	TCGA-A4-7288-01A	Primary_Tumor
93e8c326-0a08-407b-a45c-31c73672773f	14cb389f-b7d7-4a2f-b14d-0d1560515490.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-A4-8310	TCGA-A4-8310-01A	Primary_Tumor
d52e710a-0654-4a27-8842-60eeaed9410c	jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-G7-6790-01A-11D-1963-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-G7-6790	TCGA-G7-6790-01A	Primary_Tumor
3ac4e590-3990-43d7-b83e-c21de4ffe71c	9dd54f39-5b18-4c58-82fe-8abf6f725204.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-5461	TCGA-CZ-5461-11A	Solid_Tissue_Normal
9d61fda0-12c5-4215-8e9d-21d5f84e7615	2a9df3e0-9904-4689-8a62-095ad5eab2e2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5113	TCGA-B0-5113-01A	Primary_Tumor
8d332180-06f8-4dd0-8f6e-e94430c24a92	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4819-01A-01D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4819	TCGA-B0-4819-01A	Primary_Tumor
4715d2a6-2ffa-431b-ac2d-7210ff9cd8bd	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5102-01A-01D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5102	TCGA-B0-5102-01A	Primary_Tumor
c7f128dd-7c96-41a7-99e7-e73700deb0e1	9fa215ae-e9ce-4f87-9c8e-b3d9574925c8.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-5672	TCGA-CJ-5672-01A	Primary_Tumor
42340dbf-25bb-4937-8e99-8c22007571d9	jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B0-5699-01A-11D-1536-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5699	TCGA-B0-5699-01A	Primary_Tumor
d66b7761-6e12-49f9-8b58-e2043480f04c	7bac06c6-4a62-4a58-9d5b-be6abbc601d1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4718	TCGA-B0-4718-01A	Primary_Tumor
73e4ae8f-d934-4ab8-93b8-0b477a8cb7a1	jhu-usc.edu_KIRC.HumanMethylation27.2.lvl-3.TCGA-AK-3429-01A-01D-1186-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-AK-3429	TCGA-AK-3429-01A	Primary_Tumor
08de70bb-69e8-45b2-b280-b771c185c459	9cb330c1-982f-42e8-9779-ac4377259162.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B8-4622	TCGA-B8-4622-01A	Primary_Tumor
26b4b892-f19e-4ef3-9a4a-cb61f648323a	bd557612-d93b-4524-9a53-f637c6f4c34c.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-4834	TCGA-B0-4834-01A	Primary_Tumor
2a64606e-0f7f-4a68-a3b0-77eaa20da2cf	acbe8040-a94b-4c8f-9a45-8f05182d9aed.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-4887	TCGA-CJ-4887-01A	Primary_Tumor
2face260-6dd0-435f-86ac-dc14af4167d6	b197f3a7-4bb6-4e88-b1cf-9ad513873739.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-AK-3425	TCGA-AK-3425-01A	Primary_Tumor
fc006c25-8119-44e8-bb57-f83511c93e81	9012b812-6b4b-4cb6-a340-c5304f810669.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B2-5641	TCGA-B2-5641-11A	Solid_Tissue_Normal
ecf9465f-7e8c-406e-83b0-4388b177a57e	31dd0805-728c-4e1e-8ef9-eaf304f91852.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-5174	TCGA-BP-5174-01A	Primary_Tumor
